sentence_index,entity_raw,entity_normalised,category,sentence_text
742,suspense account,suspense account,Event/Issue,"Bentley
Johnson, they were the authors of the, sorry, Jeninson, the authors of the report in the
second attachment state that deficiencies have probably been brought forward despite
the fact that they've been entered onto the suspense account entry."
743,suspense account,suspense account,Event/Issue,"They suspect this
is because the Horizon system, despite the suspense account entry, has failed to recognise
the entry on the daily snapshots."
744,discrepancy,discrepancy,Event/Issue,"They've drawn this conclusion through looking at the
discrepancy of £3,500 on the 26th of February 2004."
747,error,error,Event/Issue,"Mr. Castleton believes if he can obtain further documents,
such as the daily snapshots,
he'll be able to undertake a manual reconciliation
of the cash account in order to substantiate his belief
that the losses are not real,
but attributable to computer error."
755,error,error,Event/Issue,"Five, if there have been any human errors in the recording, in recording the transactions,
Could an explanation be that A, there was nothing wrong with Horizon because it simply
reflected the information entered onto it, but B, if staff entered the wrong numbers
into Horizon, there may have been no real loss, even though Horizon would show a loss
because there could be human error in accounting, accurately recording transactions."
832,errors,error,Event/Issue,"If there have been human errors in recording the transactions, could an explanation be
that A, there was nothing wrong with Horizon because it simply reflected the information
entered onto it, semicolon, but, just stopping there."
839,errors,error,Event/Issue,"So in relation to if there have been human errors in recording the transactions, could
an explanation be there's nothing wrong with Horizon because it simply reflected information
entered into it?"
847,error,error,Event/Issue,"And then part B of the original question, if staff enter the wrong numbers into Horizon,
there may have been no real loss, even though Horizon would show a loss, because there could
be a human error in accurately recording transactions."
849,error,error,Event/Issue,"You say, I think, is this right, again, this could be true, however, if there is some sort
of misentering of data into Horizon, then there would be another corresponding error
which should be picked up, e.g., as a stock error or some AP client being credited with
an incorrect amount."
850,error,error,Event/Issue,"Also, such error should show up as part of the balancing process."
879,error,error,Event/Issue,"My feeling was that that was more likely than an error in Horizon, yes."
900,errors,error,Event/Issue,"Question one, if there have been human errors, then A."
952,errors,error,Event/Issue,"As I read this, there must have been an earlier email that we haven't got in which Mr. Pinder
sent that first paragraph I've been asked by the Fraud Investigation Team and then the
a second paragraph which says if there have been human errors,
if that's marked, and then the paragraph at A,
if that can be marked, paragraph at B,
and then Mr. Jenkins has replied in the darker text."
1066,audit,audit,Event/Issue,"I don't know how long these are retained, whether they're
included in the audit trail, so you can check the history for a marine drive in 2004, and
then you suggest a place to start."
1143,audit,audit,Event/Issue,"I may be able to do some, to research some of the areas such as audit
that I'm claiming ignorance of if that is required."
